시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경상남도 창원진해구 석동,493,493,0,상지약수,117.48,202309,1,"17,000",13,1991,병암북로4번길 37,,20230904,직거래,-
경상남도 창원진해구 석동,675,675,0,우림필유,84.86,202308,31,"44,000",7,2008,해원로 45,,20230920,중개거래,경남 창원진해구
경상남도 창원진해구 석동,551-1,551,1,진해석동푸르지오,138.044,202308,19,"39,500",3,2006,진해대로 727,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 석동,551-1,551,1,진해석동푸르지오,84.979,202308,19,"29,500",11,2006,진해대로 727,,20230920,중개거래,경남 창원진해구
경상남도 창원진해구 석동,551-1,551,1,진해석동푸르지오,84.979,202308,24,"31,400",8,2006,진해대로 727,, ,중개거래,경남 창원진해구
경상남도 창원진해구 석동,232,232,0,진해자이,84.9407,202308,26,"32,250",11,2006,동진로21번길 26,, ,중개거래,경남 창원진해구
경상남도 창원진해구 소사동,27,27,0,세진맨션,66.39,202308,28,"4,700",5,1994,소사로43번길 9,,20230831,중개거래,경남 창원진해구
경상남도 창원진해구 속천동,01월 03일,1,3,수창블루안,59.82,202308,22,"8,000",1,2004,속천로 58,, ,중개거래,경남 창원진해구
경상남도 창원진해구 속천동,7,7,0,진해유진에코블루스카이,59.9717,202309,4,"25,000",19,2015,속천로 45,, ,중개거래,경남 창원진해구
경상남도 창원진해구 안골동,375,375,0,창원마린2차푸르지오,84.9256,202308,18,"29,500",14,2016,안골로298번길 26,, ,중개거래,경남 창원진해구
경상남도 창원진해구 안골동,375,375,0,창원마린2차푸르지오,84.9925,202308,19,"32,500",13,2016,안골로298번길 26,,20230901,중개거래,경남 창원진해구
경상남도 창원진해구 안골동,375,375,0,창원마린2차푸르지오,84.9925,202308,28,"31,000",13,2016,안골로298번길 26,,20231004,중개거래,경남 창원진해구
경상남도 창원진해구 안골동,375,375,0,창원마린2차푸르지오,84.9925,202308,29,"31,000",13,2016,안골로298번길 26,20230905, ,중개거래,경남 창원진해구
경상남도 창원진해구 여좌동,760-24,760,24,대광,71.99,202308,18,"14,000",6,1996,여명로16번길 22,, ,중개거래,경남 창원진해구
경상남도 창원진해구 여좌동,760-56,760,56,동원베이힐즈,72.383,202308,28,"23,250",5,2017,여명로 4,, ,중개거래,경남 창원진해구
경상남도 창원진해구 용원동,1338-3,1338,3,부산신항만이지더원2단지,59.9276,202308,22,"19,000",26,2014,신항북로 202,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 용원동,1338-3,1338,3,부산신항만이지더원2단지,84.8926,202309,2,"25,000",8,2014,신항북로 202,, ,중개거래,"경남 창원진해구, 부산 사하구"
경상남도 창원진해구 용원동,1208,1208,0,일신님,84.9886,202309,4,"21,500",14,2005,안골로 359,,20230925,중개거래,경남 창원진해구
경상남도 창원진해구 용원동,1209,1209,0,코아루,84.7156,202308,31,"21,500",12,2005,안골로 339,,20230901,중개거래,경남 창원진해구
경상남도 창원진해구 용원동,1209,1209,0,코아루,84.7156,202309,1,"21,300",5,2005,안골로 339,, ,중개거래,경남 창원진해구
경상남도 창원진해구 이동,445-2,445,2,진해이동디에스아이존빌,84.8366,202308,19,"32,700",6,2008,병암로 20,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,834-1,834,1,벚꽃마을주공,75.81,202308,27,"20,600",7,2000,진해대로921번길 10,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,911,911,0,성원,39.75,202308,21,"9,000",5,1995,냉천로108번길 6,,20230821,직거래,-
경상남도 창원진해구 자은동,911,911,0,성원,39.75,202309,4,"9,000",4,1995,냉천로108번길 6,, ,직거래,-
경상남도 창원진해구 자은동,525-3,525,3,자은동더샵,84.4192,202308,24,"24,500",11,2005,진해대로975번길 26,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,525-3,525,3,자은동더샵,84.4192,202309,2,"25,000",11,2005,진해대로975번길 26,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,125,125,0,자은중흥에스-클래스,84.8605,202308,17,"39,500",9,2017,냉천로 262,20230918, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,125,125,0,자은중흥에스-클래스,84.8605,202308,17,"39,500",9,2017,냉천로 262,,20230926,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,125,125,0,자은중흥에스-클래스,84.8605,202308,25,"40,500",9,2017,냉천로 262,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,125,125,0,자은중흥에스-클래스,84.8605,202308,31,"37,800",9,2017,냉천로 262,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,121,121,0,자은프라임,59.96,202309,2,"24,600",16,2015,냉천로 257,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,121,121,0,자은프라임,59.81,202309,4,"24,700",10,2015,냉천로 257,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,383,383,0,중앙네이빌,70.7349,202308,30,"17,300",7,2004,자은로88번길 32,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,114,114,0,창원자은에일린의뜰,101.34,202308,19,"48,000",1,2017,냉천로 235,, ,중개거래,"경남 창원의창구, 경남 창원진해구"
경상남도 창원진해구 자은동,114,114,0,창원자은에일린의뜰,84.94,202308,23,"40,000",13,2017,냉천로 235,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,663,663,0,협성DS.이아이존빌,59.9315,202308,22,"24,900",10,2014,풍호로35번길 11,, ,중개거래,경남 창원진해구
경상남도 창원진해구 자은동,663,663,0,협성DS.이아이존빌,84.9792,202308,31,"32,800",11,2014,풍호로35번길 11,, ,중개거래,경남 창원진해구
경상남도 창원진해구 장천동,119-12,119,12,진해장천대동다:숲,84.8893,202308,23,"28,500",10,2007,행암로 25,, ,중개거래,경남 창원진해구
경상남도 창원진해구 장천동,119-12,119,12,진해장천대동다:숲,177.7704,202308,29,"55,500",14,2007,행암로 25,, ,중개거래,경남 창원진해구
경상남도 창원진해구 장천동,119-12,119,12,진해장천대동다:숲,84.8893,202308,31,"26,700",2,2007,행암로 25,,20230921,중개거래,경남 창원진해구
경상남도 창원진해구 제황산동,25-52,25,52,대암그린비치맨션A동,122.67,202308,30,"16,500",11,1991,속천로23번길 9,, ,중개거래,경남 창원진해구
경상남도 창원진해구 제황산동,25-52,25,52,대암그린비치맨션A동,84.91,202309,4,"9,800",15,1991,속천로23번길 9,,20230911,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,477,477,0,부영1차,84.9538,202308,19,"16,000",7,2002,안청남로 13,, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,477,477,0,부영1차,84.9538,202308,27,"15,200",1,2002,안청남로 13,,20230830,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,474,474,0,부영2차,59.8404,202308,18,"11,700",10,2002,안청북로 12,,20230920,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,59.8404,202308,18,"13,200",13,2003,안청북로 15,, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,59.8404,202308,22,"14,200",2,2003,안청북로 15,, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,59.8404,202308,24,"11,300",11,2003,안청북로 15,,20230901,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,49.842,202308,24,"8,300",7,2003,안청북로 15,,20230904,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,59.8404,202308,25,"11,000",2,2003,안청북로 15,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,473,473,0,부영3차,59.8404,202308,30,"13,200",2,2003,안청북로 15,,20230912,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,472,472,0,풍림,59.96,202308,16,"11,500",7,1999,안청북로 39,20231010, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,472,472,0,풍림,59.96,202308,22,"11,500",3,1999,안청북로 39,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,472,472,0,풍림,59.96,202308,23,"11,100",7,1999,안청북로 39,, ,중개거래,부산 강서구
경상남도 창원진해구 청안동,472,472,0,풍림,59.96,202308,24,"11,850",15,1999,안청북로 39,,20230914,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,472,472,0,풍림,59.96,202309,4,"12,300",9,1999,안청북로 39,, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,471,471,0,해인로즈빌,59.9618,202308,28,"11,500",3,2002,안청로 126,, ,중개거래,경남 창원진해구
경상남도 창원진해구 청안동,471,471,0,해인로즈빌,59.9618,202308,29,"12,400",12,2002,안청로 126,,20230907,중개거래,경남 창원진해구
경상남도 창원진해구 태평동,17,17,0,미래골든빌,84.895,202308,19,"15,500",8,2007,태평로7번길 3,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,101-6,101,6,녹수빌라,55.24,202308,23,"6,300",1,1991,진해대로1033번길 17,,20230823,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,83-101,83,101,디에스아이존빌,76.2167,202308,19,"20,000",4,2002,풍호로42번길 15,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,83-101,83,101,디에스아이존빌,84.607,202308,28,"20,800",4,2002,풍호로42번길 15,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9735,202308,20,"40,500",18,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9849,202308,24,"40,560",5,2015,천자로 386,,20230922,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9849,202308,24,"41,300",25,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9626,202308,25,"42,800",13,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,72.9898,202308,26,"35,300",27,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,72.9898,202308,26,"34,600",8,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,72.9898,202309,3,"36,500",21,2015,천자로 386,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-17,305,17,창원마린푸르지오2단지,84.9626,202308,21,"37,750",2,2015,충장로657번길 35,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-17,305,17,창원마린푸르지오2단지,84.9591,202308,23,"38,000",2,2015,충장로657번길 35,, ,중개거래,경남 창원진해구
경상남도 창원진해구 풍호동,305-17,305,17,창원마린푸르지오2단지,84.9808,202309,2,"37,300",4,2015,충장로657번길 35,, ,중개거래,경남 창원진해구
경상남도 통영시 광도면 안정리,1075,1075,0,현대성우오스타1단지,84.94,202308,16,"16,000",15,2010,안정1길 53,,20230831,중개거래,경남 통영시
경상남도 통영시 광도면 안정리,1075,1075,0,현대성우오스타1단지,84.94,202308,17,"16,500",12,2010,안정1길 53,,20230824,직거래,-
경상남도 통영시 광도면 안정리,1075,1075,0,현대성우오스타1단지,84.91,202308,28,"14,700",11,2010,안정1길 53,,20230915,중개거래,경남 통영시
경상남도 통영시 광도면 안정리,1076,1076,0,현대성우오스타2단지,84.94,202308,31,"16,000",9,2010,안정1길 55,,20230901,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,292-24,292,24,대우죽림빌라,59.88,202308,17,"8,600",1,1995,죽림2로 14-7,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,292-35,292,35,일성유수안1차,59.965,202308,24,"17,000",11,2008,죽림2로 14-23,,20230824,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,280-5,280,5,일성유수안2차,84.8502,202308,29,"26,000",22,2014,죽림2로 9,,20230925,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,280-5,280,5,일성유수안2차,84.8787,202308,29,"22,900",9,2014,죽림2로 9,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,251-1,251,1,주영더팰리스1차,73.8143,202308,17,"20,500",1,2010,죽림3로 13,,20230921,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,251-1,251,1,주영더팰리스1차,107.5812,202308,18,"33,000",25,2010,죽림3로 13,,20230925,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,251-1,251,1,주영더팰리스1차,73.8143,202308,19,"21,000",8,2010,죽림3로 13,,20230828,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,251-1,251,1,주영더팰리스1차,73.8143,202308,24,"20,250",15,2010,죽림3로 13,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,251-1,251,1,주영더팰리스1차,84.9575,202308,30,"25,000",9,2010,죽림3로 13,,20230919,직거래,-
경상남도 통영시 광도면 죽림리,248-7,248,7,주영더팰리스2차,84.9938,202309,3,"24,000",8,2013,죽림3로 5,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1573-2,1573,2,주영더팰리스5차,74.827,202308,18,"29,000",13,2018,죽림5로 56,,20230908,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1573-2,1573,2,주영더팰리스5차,84.9381,202308,27,"32,000",2,2018,죽림5로 56,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1573-2,1573,2,주영더팰리스5차,74.827,202308,28,"30,700",12,2018,죽림5로 56,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1573-2,1573,2,주영더팰리스5차,84.9381,202308,28,"35,800",18,2018,죽림5로 56,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1573-2,1573,2,주영더팰리스5차,84.9381,202309,1,"33,000",20,2018,죽림5로 56,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1584,1584,0,주영더팰리스6차,84.9988,202308,29,"29,000",5,2018,신죽1길 12,,20230829,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1606,1606,0,코아루1단지,74.7599,202308,22,"25,500",16,2018,향교옆길 33-31,,20230901,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1606,1606,0,코아루1단지,84.9931,202309,2,"28,000",14,2018,향교옆길 33-31,, ,중개거래,경남 통영시
경상남도 통영시 광도면 죽림리,1575,1575,0,푸르지오3차,84.9635,202308,24,"29,500",3,2009,죽림2로 31,,20231004,중개거래,경남 통영시
